chapter_id	chapter_title	authority_tier	manual_treatment	relative_path	expected_sha256	actual_sha256	hash_status	extraction_method	extraction_status	character_count	word_count	output_path	note
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/03_Patent_Synthesis/01_VibeGuard_Patent_Synthesis_Work_Max.md	f61955b09b976a4c445fcdddbc40aada02cae204302876dbfc7cf1825b8cdf72	f61955b09b976a4c445fcdddbc40aada02cae204302876dbfc7cf1825b8cdf72	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	111545	14223	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/07/f61955b09b97__01_VibeGuard_Patent_Synthesis_Work_Max.md	Text extracted without summarization.
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/03_Patent_Synthesis/02_VibeGuard_Patent_Synthesis_Standard_High.md	b32a41ce9f0a3fe3ab17e55657bd14796cc77b401852b730254f1ac580b2adc4	b32a41ce9f0a3fe3ab17e55657bd14796cc77b401852b730254f1ac580b2adc4	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	69884	9365	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/07/b32a41ce9f0a__02_VibeGuard_Patent_Synthesis_Standard_High.md	Text extracted without summarization.
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CONDITIONAL_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/04_PreBuild_Simulation/VibeGuard_PreBuild_Future_Patent_Case_Simulation.md	d57a571391e17021a91abba9932f1ecbc5ab6fb6f3e5abdf9221106d9451f4ca	d57a571391e17021a91abba9932f1ecbc5ab6fb6f3e5abdf9221106d9451f4ca	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	97365	12506	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/07/d57a571391e1__VibeGuard_PreBuild_Future_Patent_Case_Simulation.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_Architecture_Report_Final.md	6c71f1d618e0575d127b10f05e91d06ea4b1f0b8a2fe63e78d4022ee75234610	6c71f1d618e0575d127b10f05e91d06ea4b1f0b8a2fe63e78d4022ee75234610	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	46452	6857	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/6c71f1d618e0__Phase3C_TrueMoist_Architecture_Report_Final.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_Memory_Final.md	c84bc0e08c8c96cfe410d8c690df35c6b7996e5ffda7703ceff37a424bf02df1	c84bc0e08c8c96cfe410d8c690df35c6b7996e5ffda7703ceff37a424bf02df1	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	5193	664	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/c84bc0e08c8c__Phase3C_TrueMoist_Memory_Final.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_SOP_Final.md	993caf1a05f3fdc3937efb634e2f2e467488e973eb71454db8e3c3f53d178d00	993caf1a05f3fdc3937efb634e2f2e467488e973eb71454db8e3c3f53d178d00	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	18643	2522	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/993caf1a05f3__Phase3C_TrueMoist_SOP_Final.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/03_Patent_Synthesis/01_TrueMoist_Patent_Evidence_Synthesis_Max.md	f43847c672ca9b132a7ef6219a9ce00deb8f0ab657c0bda6a7ed3a930a697900	f43847c672ca9b132a7ef6219a9ce00deb8f0ab657c0bda6a7ed3a930a697900	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	84226	10518	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/f43847c672ca__01_TrueMoist_Patent_Evidence_Synthesis_Max.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/03_Patent_Synthesis/02_TrueMoist_Patent_Evidence_Synthesis_High_Deep_Research.md	ddf421678c6f5dbafd7e2d61db82a4b7c1d8c3d817afb4341538ec98f4d91505	ddf421678c6f5dbafd7e2d61db82a4b7c1d8c3d817afb4341538ec98f4d91505	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	69804	9154	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/ddf421678c6f__02_TrueMoist_Patent_Evidence_Synthesis_High_Deep_Research.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/05_Roadmaps_and_Reference_Dossiers/HISTORICAL_Phase1C_TrueMoist_Concept_Dossier.docx	ca5cedfdfac5157b328aa865433a172d8af82a44d2dbf8b015c8c217fa6f85a2	ca5cedfdfac5157b328aa865433a172d8af82a44d2dbf8b015c8c217fa6f85a2	HASH_VERIFIED	DOCX_XML	EXTRACTED	4827	582	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/ca5cedfdfac5__HISTORICAL_Phase1C_TrueMoist_Concept_Dossier.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/PATENT_EVIDENCE_INDEX.md	163cb6af44fcced08d6427b30ad00e155163377d0deb33bbced9f2583d3350a1	163cb6af44fcced08d6427b30ad00e155163377d0deb33bbced9f2583d3350a1	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	567	88	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/163cb6af44fc__PATENT_EVIDENCE_INDEX.md	Text extracted without summarization.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/README.md	ea18f095605ccd146aff3f0af396ebfc8fd554fea26eb456b1ca187b52620067	ea18f095605ccd146aff3f0af396ebfc8fd554fea26eb456b1ca187b52620067	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	225	31	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/08/ea18f095605c__README.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/00_Engineering_Design_Review.md	46f017501ac3ff9ebd6c1fb1e5ee8c068c22ddb08ae204c5609f2b759090295e	46f017501ac3ff9ebd6c1fb1e5ee8c068c22ddb08ae204c5609f2b759090295e	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	31132	3957	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/46f017501ac3__00_Engineering_Design_Review.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/01_Comparison_Protocol.md	9711020de0cc5108fb7e4a779e06fdba8e640a2100c098791d1a6b7ead410d7d	9711020de0cc5108fb7e4a779e06fdba8e640a2100c098791d1a6b7ead410d7d	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	3659	552	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/9711020de0cc__01_Comparison_Protocol.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/02_Authoritative_Source_Manifest.md	f2d6f77836230780b63ae10353d9bf65f61d43ef2500e0872b5e9a65e57835c6	f2d6f77836230780b63ae10353d9bf65f61d43ef2500e0872b5e9a65e57835c6	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	7012	898	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/f2d6f7783623__02_Authoritative_Source_Manifest.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/03_Concept_Evidence_Matrix.md	8f999b878cfc7f863227682f141a278a4dfa4ee7705e49e1d55ef147c27a1975	8f999b878cfc7f863227682f141a278a4dfa4ee7705e49e1d55ef147c27a1975	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	19286	2469	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/8f999b878cfc__03_Concept_Evidence_Matrix.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/04_Hard_Gate_Precheck.md	6ee8fb1e9570342b58cc1f4facfdce2c61cc1c71d3959dcbdf0951615c0cc02c	6ee8fb1e9570342b58cc1f4facfdce2c61cc1c71d3959dcbdf0951615c0cc02c	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	10740	1497	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/6ee8fb1e9570__04_Hard_Gate_Precheck.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/05_Uncertainty_and_Test_Register.md	125c057229524532b115391fbba948023684ad61d0153fb28ac29e6031e8ee3b	125c057229524532b115391fbba948023684ad61d0153fb28ac29e6031e8ee3b	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	22220	2912	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/125c05722952__05_Uncertainty_and_Test_Register.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/06_Patent_Research_Input_Pack.md	969d6bd97f0a726186d0f9bae405248ed82ef6314e3d5618166a0a1185411428	969d6bd97f0a726186d0f9bae405248ed82ef6314e3d5618166a0a1185411428	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	16040	1818	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/969d6bd97f0a__06_Patent_Research_Input_Pack.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/07_Scoring_Worksheet.md	e0a1aeea2e7ba0de3e571531bcca2f51f441bca9e860dbb10fa8d6d22a4f744b	e0a1aeea2e7ba0de3e571531bcca2f51f441bca9e860dbb10fa8d6d22a4f744b	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	4624	952	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/e0a1aeea2e7b__07_Scoring_Worksheet.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/08_High_Reasoning_Audit.md	4243ca6643361946805fcb4f5b3b7feb319ec352149b54664471b2d9cbd9e324	4243ca6643361946805fcb4f5b3b7feb319ec352149b54664471b2d9cbd9e324	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	12635	1510	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/4243ca664336__08_High_Reasoning_Audit.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/09_Final_Downselection_README.md	e213c44f71348a07dfa2b0982d5944fa8d4458f4a118531fd8ade6f2bf6e09e2	e213c44f71348a07dfa2b0982d5944fa8d4458f4a118531fd8ade6f2bf6e09e2	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	2966	376	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/e213c44f7134__09_Final_Downselection_README.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/02_Final_Adjudications/01_Project_mC_Final_Adjudication_Work_Max.md	02baa83e691bf88e5221e20ac92e5be94eb3c71280b48c8338a02401bb173c9f	02baa83e691bf88e5221e20ac92e5be94eb3c71280b48c8338a02401bb173c9f	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	90137	12308	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/02baa83e691b__01_Project_mC_Final_Adjudication_Work_Max.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/02_Final_Adjudications/02_Project_mC_Final_Adjudication_Deep_Research_High.md	29d0f85d95f7ef98d1a1a31a395cbbab5511ae25df2eeb15840978d7bfb3590e	29d0f85d95f7ef98d1a1a31a395cbbab5511ae25df2eeb15840978d7bfb3590e	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	47975	6222	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/29d0f85d95f7__02_Project_mC_Final_Adjudication_Deep_Research_High.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/03_Change_Request/Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.docx	aebf3926dda0cb7dca568e8e0c54dbf4679550c3c3e50c1fd05c94ac5b0810f9	aebf3926dda0cb7dca568e8e0c54dbf4679550c3c3e50c1fd05c94ac5b0810f9	HASH_VERIFIED	DOCX_XML	EXTRACTED	12994	1686	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/aebf3926dda0__Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/03_Change_Request/Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.pdf	e331fcfddd8782336049de278dd58880c408c67a7448ceb02e171ef9792b0aba	e331fcfddd8782336049de278dd58880c408c67a7448ceb02e171ef9792b0aba	HASH_VERIFIED	PDFTOTEXT_LAYOUT	EXTRACTED	21432	1842	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/e331fcfddd87__Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/01_Team_Submission_6222246419165853974.pdf	80c2ddec1fb68dba305bcbce98a78221170644eb5338c99c4e6dd43242799bc6	80c2ddec1fb68dba305bcbce98a78221170644eb5338c99c4e6dd43242799bc6	HASH_VERIFIED	PDFTOTEXT_LAYOUT	EXTRACTED	14307	1939	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/80c2ddec1fb6__01_Team_Submission_6222246419165853974.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/02_Team_Submission_6282084529079524834.pdf	fcf17069f5cd3e9ca6bd388792b3c4987b26618876c66991e1076764fc2e3539	fcf17069f5cd3e9ca6bd388792b3c4987b26618876c66991e1076764fc2e3539	HASH_VERIFIED	PDFTOTEXT_LAYOUT	EXTRACTED	8524	1188	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/fcf17069f5cd__02_Team_Submission_6282084529079524834.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/03_Team_Submission_IDK.pdf	59a07438163718094c4cd4704016cee80bacce689939eafa52eb9cb91e56f126	59a07438163718094c4cd4704016cee80bacce689939eafa52eb9cb91e56f126	HASH_VERIFIED	PDFTOTEXT_LAYOUT	EXTRACTED	9184	1319	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/59a074381637__03_Team_Submission_IDK.md	Text extracted without summarization.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/COMPARATIVE_DECISION_INDEX.md	ac94cb30df641c577af516da7047e1f2ebbdf1252620755aede08f9f0ed68568	ac94cb30df641c577af516da7047e1f2ebbdf1252620755aede08f9f0ed68568	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	1404	188	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/09/ac94cb30df64__COMPARATIVE_DECISION_INDEX.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/01_Teacher_Documents/TEACHER_DELIVERY_INDEX.md	1b164de4571aaceba1f14dcf73c6f975a0f5dfd3bbd0e665ad9517ad79a78980	1b164de4571aaceba1f14dcf73c6f975a0f5dfd3bbd0e665ad9517ad79a78980	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	1416	108	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/1b164de4571a__TEACHER_DELIVERY_INDEX.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/01_Official_Submission/OpenBraille_Zeroth_Review_OFFICIAL_2026-07-30.pptx	8503780624e86aaabe94e67d90ce565633bea3f66ec018d27fc5d104ec0e5c9e	8503780624e86aaabe94e67d90ce565633bea3f66ec018d27fc5d104ec0e5c9e	HASH_VERIFIED	PPTX_XML	EXTRACTED	10497	1457	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/8503780624e8__OpenBraille_Zeroth_Review_OFFICIAL_2026-07-30.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/01_Initial_Template_or_Early_Draft.pptx	1b65fdca64a3873c666e7ef777b6c2cbb423676280c762443ca952fdd0e83a99	1b65fdca64a3873c666e7ef777b6c2cbb423676280c762443ca952fdd0e83a99	HASH_VERIFIED	PPTX_XML	EXTRACTED	5590	751	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/1b65fdca64a3__01_Initial_Template_or_Early_Draft.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/02_OpenBraille_Draft_0.1.pptx	5b5c699a582f2a8a338e122f25094f099cf215e7faa61bbf55d7070678d0f1c0	5b5c699a582f2a8a338e122f25094f099cf215e7faa61bbf55d7070678d0f1c0	HASH_VERIFIED	PPTX_XML	EXTRACTED	8816	1141	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/5b5c699a582f__02_OpenBraille_Draft_0.1.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/03_OpenBraille_Draft_0.2.pptx	c749a1154fbfb70df38e30e65620c0f734d8ac98c23892207dcd3e535e8507d1	c749a1154fbfb70df38e30e65620c0f734d8ac98c23892207dcd3e535e8507d1	HASH_VERIFIED	PPTX_XML	EXTRACTED	8856	1200	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/c749a1154fbf__03_OpenBraille_Draft_0.2.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/04_OpenBraille_Draft_0.2.odp	0900927d4bc12e4358fa213b6d19fd1794b2003181feb54b43689f4c11ea6648	0900927d4bc12e4358fa213b6d19fd1794b2003181feb54b43689f4c11ea6648	HASH_VERIFIED	ODP_XML	EXTRACTED	8605	1144	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/0900927d4bc1__04_OpenBraille_Draft_0.2.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/05_Sreehari_Working_Draft.pptx	4326d708eb56198773dc6f5f7e4bb49407d51c19823a87700a3e390ebcbf5b2a	4326d708eb56198773dc6f5f7e4bb49407d51c19823a87700a3e390ebcbf5b2a	HASH_VERIFIED	PPTX_XML	EXTRACTED	9533	1255	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/4326d708eb56__05_Sreehari_Working_Draft.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/06_Group8_Working_Draft.pptx	3b26d17086f86b420a9fce25d4ac17eea063d206981651325313de99d3156225	3b26d17086f86b420a9fce25d4ac17eea063d206981651325313de99d3156225	HASH_VERIFIED	PPTX_XML	EXTRACTED	9055	1160	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/3b26d17086f8__06_Group8_Working_Draft.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/07_PreSubmission_Finalised_Draft_1.pptx	f37809889f970377fccfddcb7bf3e2be98663f8b679c015b3f5441955562b5ea	f37809889f970377fccfddcb7bf3e2be98663f8b679c015b3f5441955562b5ea	HASH_VERIFIED	PPTX_XML	EXTRACTED	10448	1458	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/f37809889f97__07_PreSubmission_Finalised_Draft_1.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/08_PreSubmission_Finalised_Draft_2.pptx	a58be0d507c57600789074405d9cc48f1cd32094bd9158633a7fa3ed88dd16d7	a58be0d507c57600789074405d9cc48f1cd32094bd9158633a7fa3ed88dd16d7	HASH_VERIFIED	PPTX_XML	EXTRACTED	10386	1451	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/a58be0d507c5__08_PreSubmission_Finalised_Draft_2.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/09_OpenBraille_Block_Diagram.png	d9203a9b237b35005df2ee3d58f0ea5761186c65b9cf5466843b6af1faaf0d48	d9203a9b237b35005df2ee3d58f0ea5761186c65b9cf5466843b6af1faaf0d48	HASH_VERIFIED	VISUAL_FILE	VISUAL_REVIEW_REQUIRED	0	0		Image or visual file requires direct manual inspection.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/10_OpenBraille_Generated_Visual.png	e34d60d0250848dd9099b2d2e27bb3e2d302677f813331f592b3becf21f8eb3c	e34d60d0250848dd9099b2d2e27bb3e2d302677f813331f592b3becf21f8eb3c	HASH_VERIFIED	VISUAL_FILE	VISUAL_REVIEW_REQUIRED	0	0		Image or visual file requires direct manual inspection.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/11_Presentation_Instructions_Early.html	2bb9890bfc2c9754ae5643d825ff9bea9cfd3f1fcc22c2975dcbbd1553cb1f97	2bb9890bfc2c9754ae5643d825ff9bea9cfd3f1fcc22c2975dcbbd1553cb1f97	HASH_VERIFIED	HTML_PARSER	EXTRACTED	28299	3355	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/2bb9890bfc2c__11_Presentation_Instructions_Early.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/12_Presentation_Instructions_2.0.html	300d2b47feb4995a5fbca41d1c475734d80075d943c14e3adb8f1fcdac1b0274	300d2b47feb4995a5fbca41d1c475734d80075d943c14e3adb8f1fcdac1b0274	HASH_VERIFIED	HTML_PARSER	EXTRACTED	32762	3729	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/300d2b47feb4__12_Presentation_Instructions_2.0.md	Text extracted without summarization.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/TEACHER_AND_REVIEW_INDEX.md	3a63e255117614d24dd6751a34f071d1c43898e33ba03c947b415dcaabc6bb9d	3a63e255117614d24dd6751a34f071d1c43898e33ba03c947b415dcaabc6bb9d	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	829	96	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/10/3a63e2551176__TEACHER_AND_REVIEW_INDEX.md	Text extracted without summarization.
14	Source Integrity, Audit and Reproducibility	TIER_1	CORE_SOURCE_CONTROL	08_MASTER_MANUAL/01_Source_Index/MASTER_MANUAL_SOURCE_POLICY.md	c5433b5d33523548bcd92d3c8628eb0eb7c902daaa19d70df377368d4d82cdc4	c5433b5d33523548bcd92d3c8628eb0eb7c902daaa19d70df377368d4d82cdc4	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	1506	209	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/14/c5433b5d3352__MASTER_MANUAL_SOURCE_POLICY.md	Text extracted without summarization.
14	Source Integrity, Audit and Reproducibility	TIER_1	CORE_SOURCE_CONTROL	08_MASTER_MANUAL/01_Source_Index/SOURCE_FREEZE_NOTICE.md	1b8a3cf0efb1849091a2913e96bad2578e9b122e576ba8fe6f9279e294132743	1b8a3cf0efb1849091a2913e96bad2578e9b122e576ba8fe6f9279e294132743	HASH_VERIFIED	PLAIN_TEXT	EXTRACTED	985	119	08_MASTER_MANUAL/05_Source_Extraction/01_Tier1_Tier2_Core/14/1b8a3cf0efb1__SOURCE_FREEZE_NOTICE.md	Text extracted without summarization.
