chapter_id	chapter_title	authority_tier	manual_treatment	relative_path	size_bytes	sha256	mapping_note
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/TrueMoist/06_Historical_Phase3C_Research_and_Prompts/Prompts/Phase3C_TrueMoist_Synthesis_Prompt_Final.md	10637	144617f2efe8ef6db6122d00039fcc3566d8aab03649e003837eea5c0a60618e	Historical TrueMoist Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/TrueMoist/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_TrueMoist_Raw_Research_ChatGPT.pdf	17994349	87ccbd3416f3f7bb58e544095a1e20560f9561ffe72db82f868d17bf942812e7	Historical TrueMoist Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/TrueMoist/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_TrueMoist_Raw_Research_Gemini.docx	138980	b0eab8009831f5b719bf9d20ad1f25e9bcc549fc260a078a5be2531dc86e5b24	Historical TrueMoist Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/TrueMoist/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_TrueMoist_Raw_Research_Mistral.md	19116	706d9ae47b256de0bb01d2836c3b24095b4109fd6c1011491aa88d32799fd1c5	Historical TrueMoist Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/TrueMoist/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_TrueMoist_Raw_Research_Perplexity.md	87503	caefe1da05e1963e0cd9c3916fc50d4c2e4b396006cdf39ebf8eee893f0c3187	Historical TrueMoist Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Prompts/Phase3C_VibeGuard_Deep_Research_Prompt_Final.md	25491	af08518f2c65bc8a53ff2520775415d2fd7f3bd5da2fc7e37018ae96a0c412d6	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Prompts/Phase3C_VibeGuard_Synthesis_Prompt_Claude.md	16519	26b50889394442be4fb22e26fad74b6ca97c7e5765f330b92b241ff8e69c1a2e	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Prompts/Phase3C_VibeGuard_Synthesis_Prompt_Claude.mmd	16518	59ae97bd4407b3e18cb2fb9ac99abdeeaf9aa3fdc3f5cb5e6f8ea67f330da47e	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_VibeGuard_Raw_Research_Gemini.docx	3049401	39a249ed0b0c9d76b0372e558b04d47a837b6a1849848f84fa9bf88f1ade0921	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_VibeGuard_Raw_Research_Mistral.md	53102	86efffd004de1dd811343d0d6def5c8955189f66aa56af244f6b5d2d4dacc355	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_VibeGuard_Raw_Research_Perplexity.md	46791	0b1a2ea090cbc3630e84f4c4902e307e72751ca531f85bfe473285f74f4df368	Historical VibeGuard Phase 3C research or prompt.
03	Portfolio Evolution and Concept Origins	TIER_4	HISTORICAL_SUPPORT	03_CONCEPT_PORTFOLIO/VibeGuard/06_Historical_Phase3C_Research_and_Prompts/Raw_Engineering_Research/Phase3C_VibeGuard_Raw_Research_Qwen.md	42575	a16b18b36f221d2a3f4de53d65068de3bb20d253e0d550c60c7735b30ae19f4d	Historical VibeGuard Phase 3C research or prompt.
04	OpenBraille Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/OpenBraille/01_Final_Architecture/Phase3C_OpenBraille_Architecture_Report_Final.md	46132	84c658ba992d729027b1f931f8c20715f5deecf385b78e767e4c32e2b83354e1	Authoritative OpenBraille architecture, memory or SOP.
04	OpenBraille Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/OpenBraille/01_Final_Architecture/Phase3C_OpenBraille_Memory_Final.md	12364	5dad0e392cf9c64d7e8f29be09fadb70acde5b965b95744fa066b5f4b4fd30eb	Authoritative OpenBraille architecture, memory or SOP.
04	OpenBraille Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/OpenBraille/01_Final_Architecture/Phase3C_OpenBraille_SOP_Final.md	4746	bfee5dc46675d77b318f4a0d4fe864d77a570a1150cc2676a5dd10103f214e50	Authoritative OpenBraille architecture, memory or SOP.
04	OpenBraille Frozen Architecture and Semester Scope	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/PATENT_EVIDENCE_INDEX.md	585	307cb70cbb5544daf76582082e480e7fa4a22cc50fffa848f9ddd473ecd43255	OpenBraille portfolio control or index.
04	OpenBraille Frozen Architecture and Semester Scope	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/README.md	225	a5b2c7104d3ffdfcc12232ddbea726b8c87c60341d8883395b070736757d6339	OpenBraille portfolio control or index.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/01_OpenBraille_Patent_Research_ChatGPT_Deep_Research.md	67307	979eb5d5155c9fe1243f582320f716ca549f267cbc711597dba7287f51b7c257	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/02_OpenBraille_Patent_Research_Gemini.docx	3037768	f42e0c020ce6bb38f569bc0757589c5a5410a31b98bb80461355d473afb6434f	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/03_OpenBraille_Patent_Research_Perplexity_PARTIAL.docx	399503	83a53fc7eecf97a9cf76cce718298b24d9cf93a150046ae5bc5a4290730bf74b	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/04_OpenBraille_Patent_Research_Qwen.md	49399	79163acf026753e5fe835be66adc8e7d9fc0e0575b09395fd22f227ce5ee5567	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/05_OpenBraille_Patent_Research_Mistral.md	46448	01f4d8b9f146f2c7989000672b47456628966b705dd06350b3683496df522aad	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/02_Raw_Research/06_OpenBraille_Patent_Research_Microsoft_Copilot.docx	3028206	75e34f06275338189e29373c598afdbd60becb8d1a1e562ef7922a009bae77d6	Controlled independent OpenBraille patent-research lane.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/03_Patent_Synthesis/01_OpenBraille_Patent_Synthesis_Work_Max.md	113903	d92dbfbbbdbd4c49e9eaac9fab01e0d2a7db6d986c81d33ee65223710dd42eb1	Valid OpenBraille patent-evidence synthesis.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/03_Patent_Synthesis/02_OpenBraille_Patent_Synthesis_Valid_Secondary.md	86337	b9fefadf621f014dc621ef9836ae11b80c05a0227f768c53c11ec1358fc8a09b	Valid OpenBraille patent-evidence synthesis.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CONDITIONAL_EVIDENCE	03_CONCEPT_PORTFOLIO/OpenBraille/04_PreBuild_Simulation/OpenBraille_PreBuild_Future_Patent_Case_Simulation.md	90393	c38b519adae4831714b5fda8dbae86f2ac97ffe748cabf5cf421651a1b64c8a7	Hypothetical pre-build patent-case simulation.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CORE_OR_SUPPORTING	03_CONCEPT_PORTFOLIO/OpenBraille/05_Roadmaps_and_Reference_Dossiers/HISTORICAL_Phase1C_OpenBraille_Concept_Dossier.docx	38405	ac21af2a892f319e0b28d4d7314f4561c5aebad5291343c34d777beb933106ea	OpenBraille implementation or future-research reference.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CORE_OR_SUPPORTING	03_CONCEPT_PORTFOLIO/OpenBraille/05_Roadmaps_and_Reference_Dossiers/OpenBraille_Semester_Architecture_and_Future_Research_Reference_Dossier.docx	706017	b4ef1d7301d5e0a669185681160cb20c8a85d2464b822c3c569798238f13e27b	OpenBraille implementation or future-research reference.
05	OpenBraille Patent Evidence and Future Research Path	TIER_2	CORE_OR_SUPPORTING	03_CONCEPT_PORTFOLIO/OpenBraille/05_Roadmaps_and_Reference_Dossiers/OpenBraille_Semester_Architecture_and_Future_Research_Reference_Dossier.pdf	792616	ee9cce3ebd57dd84b3bbacd9d4738fc219a334441b80c2bb34e0417c90060ab4	OpenBraille implementation or future-research reference.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/VibeGuard/01_Final_Architecture/Phase3C_VibeGuard_Architecture_Report_Final.md	32583	ba7d1824fe1ab260be903aead8d9bac00cee83141b6f7728d0e220b65fd8eeb4	Authoritative VibeGuard architecture, memory or SOP.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/VibeGuard/01_Final_Architecture/Phase3C_VibeGuard_Memory_Final.md	9527	e4b96f7ee53bbc94ec960db281a1a56745fc6c8121133b813ca37b76798da5e5	Authoritative VibeGuard architecture, memory or SOP.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/VibeGuard/01_Final_Architecture/Phase3C_VibeGuard_SOP_Final.md	15750	6386bf6d73bbbbb7127c568692ba09abcbdf6dc4cbac40a97690b4edb0dca974	Authoritative VibeGuard architecture, memory or SOP.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_2	CORE_OR_SUPPORTING	03_CONCEPT_PORTFOLIO/VibeGuard/05_Roadmaps_and_Reference_Dossiers/HISTORICAL_Phase1C_VibeGuard_Concept_Dossier.docx	38619	8a3c40cdc9ec899934ca9a37b05f9c0df22b583cd3ee259ebc81c1da9f0a0ae7	VibeGuard semester roadmap or historical concept dossier.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_2	CORE_OR_SUPPORTING	03_CONCEPT_PORTFOLIO/VibeGuard/05_Roadmaps_and_Reference_Dossiers/VibeGuard_Semester_Implementation_and_Future_Research_Roadmap.pdf	788462	8702d859cdcf816afb2ac31673759a0382348fb69b8e6a4c65120b7c7fe0deff	VibeGuard semester roadmap or historical concept dossier.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/PATENT_EVIDENCE_INDEX.md	606	cb80b048a9238c232ed2b9a37da9f0997ba65cd5eb5f0f303764c42b51c99e4b	VibeGuard portfolio control or index.
06	VibeGuard Frozen Architecture and Semester Scope	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/README.md	205	1c2d6a321bb7c2673eefed788241e515bae213a5e654c3f524f8a6b3dad89b9f	VibeGuard portfolio control or index.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/01_VibeGuard_Patent_Research_ChatGPT_Deep_Research.md	52881	8614a18e8d7764437315a41b61ed46f4fb3e2dcd6eaa8b12e59a0b57ffdd79a7	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/02_VibeGuard_Patent_Research_Gemini.docx	3039911	45001494bc2c8fa8ea5445776e084772493a034ddfc13423a24000baeb451a74	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/03_VibeGuard_Patent_Research_Perplexity.md	70205	01886aca6ee604cf05f3cc8d082b70e1b1c82c8e4dbccf8ce47e0e5d437be8cc	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/04_VibeGuard_Patent_Research_Qwen.md	25767	f3d0aa97e4f67197fed317503a2959e788d092c3af11d5b909bff344912cd561	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/05_VibeGuard_Patent_Research_Mistral_PARTIAL_COMPILATION.md	51968	2055d44aa9697572c6ef59cfe5f08780cfc8d415bba2beacb9f8f54e54510134	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/02_Raw_Research/06_VibeGuard_Patent_Research_Microsoft_Copilot.docx	30944	f6c49a26af177d0faca247feb6aaa98cc2df389fae00bb4d6fd848d10e8540dd	Controlled independent VibeGuard patent-research lane.
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/03_Patent_Synthesis/01_VibeGuard_Patent_Synthesis_Work_Max.md	111826	f61955b09b976a4c445fcdddbc40aada02cae204302876dbfc7cf1825b8cdf72	Valid VibeGuard patent-evidence synthesis.
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/03_Patent_Synthesis/02_VibeGuard_Patent_Synthesis_Standard_High.md	70134	b32a41ce9f0a3fe3ab17e55657bd14796cc77b401852b730254f1ac580b2adc4	Valid VibeGuard patent-evidence synthesis.
07	VibeGuard Patent Evidence and Future Research Path	TIER_2	CONDITIONAL_EVIDENCE	03_CONCEPT_PORTFOLIO/VibeGuard/04_PreBuild_Simulation/VibeGuard_PreBuild_Future_Patent_Case_Simulation.md	97630	d57a571391e17021a91abba9932f1ecbc5ab6fb6f3e5abdf9221106d9451f4ca	Hypothetical pre-build patent-case simulation.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_Architecture_Report_Final.md	46897	6c71f1d618e0575d127b10f05e91d06ea4b1f0b8a2fe63e78d4022ee75234610	Authoritative TrueMoist architecture, memory or SOP.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_Memory_Final.md	5232	c84bc0e08c8c96cfe410d8c690df35c6b7996e5ffda7703ceff37a424bf02df1	Authoritative TrueMoist architecture, memory or SOP.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_1	CORE_NARRATIVE	03_CONCEPT_PORTFOLIO/TrueMoist/01_Final_Architecture/Phase3C_TrueMoist_SOP_Final.md	18712	993caf1a05f3fdc3937efb634e2f2e467488e973eb71454db8e3c3f53d178d00	Authoritative TrueMoist architecture, memory or SOP.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/01_TrueMoist_Patent_Research_ChatGPT_Deep_Research.md	62032	9a4a4cffc2f82b3f4022bc5db2d094afa54a1c9ccfb39d43e6b3321a2af1d8bb	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/02_TrueMoist_Patent_Research_Gemini.docx	3040693	4587f69d6f611e45c5a19088c76801579faa688c48fcf312566eaacab3b28d91	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/03_TrueMoist_Patent_Research_Perplexity_PARTIAL.md	67500	ddc397e72125105f85897055ad6c3281308ae5015e236b0f6b0666067a00795f	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/04_TrueMoist_Patent_Research_Qwen_COMPILATION.md	61439	563ec1237fdfc84f9ecd7da9ef541f39a38305cf49976304b66c20ea26132902	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/05_TrueMoist_Patent_Research_Mistral.md	38894	e70085325409b6af0a61884a1b2f13ced5c20fcdc49c5f2e982ab52ca1131f16	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_3	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/02_Raw_Research/06_TrueMoist_Patent_Research_Microsoft_Copilot.docx	42032	18ffe78f06c7d1a6b30a022474e0cbb660d5e4670e9658cdd5048f233a4b135d	Controlled independent TrueMoist patent-research lane.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/03_Patent_Synthesis/01_TrueMoist_Patent_Evidence_Synthesis_Max.md	84487	f43847c672ca9b132a7ef6219a9ce00deb8f0ab657c0bda6a7ed3a930a697900	Valid TrueMoist patent-evidence synthesis.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	CORE_DECISION_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/03_Patent_Synthesis/02_TrueMoist_Patent_Evidence_Synthesis_High_Deep_Research.md	70087	ddf421678c6f5dbafd7e2d61db82a4b7c1d8c3d817afb4341538ec98f4d91505	Valid TrueMoist patent-evidence synthesis.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/05_Roadmaps_and_Reference_Dossiers/HISTORICAL_Phase1C_TrueMoist_Concept_Dossier.docx	38768	ca5cedfdfac5157b328aa865433a172d8af82a44d2dbf8b015c8c217fa6f85a2	TrueMoist concept reference or roadmap.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/PATENT_EVIDENCE_INDEX.md	572	163cb6af44fcced08d6427b30ad00e155163377d0deb33bbced9f2583d3350a1	TrueMoist portfolio control or index.
08	TrueMoist Architecture, Validation and Patent Evidence	TIER_2	SUPPORTING_EVIDENCE	03_CONCEPT_PORTFOLIO/TrueMoist/README.md	228	ea18f095605ccd146aff3f0af396ebfc8fd554fea26eb456b1ca187b52620067	TrueMoist portfolio control or index.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/00_Engineering_Design_Review.md	31205	46f017501ac3ff9ebd6c1fb1e5ee8c068c22ddb08ae204c5609f2b759090295e	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/01_Comparison_Protocol.md	3679	9711020de0cc5108fb7e4a779e06fdba8e640a2100c098791d1a6b7ead410d7d	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/02_Authoritative_Source_Manifest.md	7049	f2d6f77836230780b63ae10353d9bf65f61d43ef2500e0872b5e9a65e57835c6	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/03_Concept_Evidence_Matrix.md	19491	8f999b878cfc7f863227682f141a278a4dfa4ee7705e49e1d55ef147c27a1975	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/04_Hard_Gate_Precheck.md	10864	6ee8fb1e9570342b58cc1f4facfdce2c61cc1c71d3959dcbdf0951615c0cc02c	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/05_Uncertainty_and_Test_Register.md	22484	125c057229524532b115391fbba948023684ad61d0153fb28ac29e6031e8ee3b	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/06_Patent_Research_Input_Pack.md	16069	969d6bd97f0a726186d0f9bae405248ed82ef6314e3d5618166a0a1185411428	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/07_Scoring_Worksheet.md	4652	e0a1aeea2e7ba0de3e571531bcca2f51f441bca9e860dbb10fa8d6d22a4f744b	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/08_High_Reasoning_Audit.md	12651	4243ca6643361946805fcb4f5b3b7feb319ec352149b54664471b2d9cbd9e324	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/01_Common_Evidence_and_Gates/09_Final_Downselection_README.md	2991	e213c44f71348a07dfa2b0982d5944fa8d4458f4a118531fd8ade6f2bf6e09e2	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/02_Final_Adjudications/01_Project_mC_Final_Adjudication_Work_Max.md	90458	02baa83e691bf88e5221e20ac92e5be94eb3c71280b48c8338a02401bb173c9f	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/02_Final_Adjudications/02_Project_mC_Final_Adjudication_Deep_Research_High.md	48193	29d0f85d95f7ef98d1a1a31a395cbbab5511ae25df2eeb15840978d7bfb3590e	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/03_Change_Request/Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.docx	47190	aebf3926dda0cb7dca568e8e0c54dbf4679550c3c3e50c1fd05c94ac5b0810f9	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/03_Change_Request/Project_mC_Request_to_Change_from_OpenBraille_to_VibeGuard.pdf	162459	e331fcfddd8782336049de278dd58880c408c67a7448ceb02e171ef9792b0aba	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/01_Team_Submission_6222246419165853974.pdf	378559	80c2ddec1fb68dba305bcbce98a78221170644eb5338c99c4e6dd43242799bc6	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/02_Team_Submission_6282084529079524834.pdf	307362	fcf17069f5cd3e9ca6bd388792b3c4987b26618876c66991e1076764fc2e3539	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/04_Team_Audits_and_Objections/03_Team_Submission_IDK.pdf	46035	59a07438163718094c4cd4704016cee80bacce689939eafa52eb9cb91e56f126	Comparative evidence, adjudication, change request or challenge.
09	Comparative Decision and Proposed Concept Shift	TIER_2	CORE_DECISION_EVIDENCE	04_COMPARATIVE_DECISION/COMPARATIVE_DECISION_INDEX.md	1407	ac94cb30df641c577af516da7047e1f2ebbdf1252620755aede08f9f0ed68568	Comparative evidence, adjudication, change request or challenge.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/01_Teacher_Documents/TEACHER_DELIVERY_INDEX.md	1423	1b164de4571aaceba1f14dcf73c6f975a0f5dfd3bbd0e665ad9517ad79a78980	Teacher-facing document, official presentation or review record.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/01_Official_Submission/OpenBraille_Zeroth_Review_OFFICIAL_2026-07-30.pptx	1539135	8503780624e86aaabe94e67d90ce565633bea3f66ec018d27fc5d104ec0e5c9e	Teacher-facing document, official presentation or review record.
10	Teacher Reviews and Presentation Record	TIER_2	CORE_OR_HISTORICAL	05_TEACHER_AND_REVIEWS/02_Zeroth_Review_OpenBraille/02_Drafts_and_Working_Files/01_Initial_Template_or_Early_Draft.pptx	218917	1b65fdca64a3873c666e7ef777b6c2cbb423676280c762443ca952fdd0e83a99	Teacher-facing document, official presentation or review record.
